School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Canton,3.8,6.07,9.88,1,1,1
Schuyler County,1.68,4.78,6.46,4,2,2
Fayette,1.98,3.55,5.54,3,4,3
Atlanta,0.68,3.82,4.5,9,3,4
Maysville,1.46,2.99,4.44,5,5,5
Knox County,2.89,-0.5,2.39,2,22,6
Scotland County,1.32,1.01,2.33,6,13,7
Slater,0.72,1.26,1.98,8,11,8
Princeton,-0.62,2.34,1.72,20,6,9
La Plata,-0.52,2.11,1.59,18,7,10
Silex,0.18,1.24,1.43,11,12,11
Westran,-0.0,1.28,1.28,14,9,12
Community,-0.75,1.79,1.04,21,8,13
Vienna,0.34,0.67,1.01,10,14,14
Norborne,0.04,-0.03,0.01,13,19,15
North Harrison,-0.96,0.53,-0.43,22,15,16
Albany,-1.1,0.44,-0.65,23,16,17
Norwood,-2.54,1.28,-1.26,36,10,18
Harrisburg,0.18,-1.74,-1.56,12,30,19
Crocker,-0.5,-1.14,-1.64,17,24,20
Dora,-0.45,-1.2,-1.65,16,25,21
North Shelby,-2.0,0.08,-1.92,32,18,22
Northeast (Cairo),-1.61,-0.63,-2.25,28,23,23
North Platte,-1.91,-0.38,-2.29,31,20,24
Pilot Grove,0.85,-3.57,-2.72,7,40,25
DeKalb,-1.9,-1.34,-3.24,30,26,26
St. Elizabeth,-2.07,-1.39,-3.47,33,27,27
Naylor,-1.47,-2.04,-3.51,25,31,28
Leeton,-3.38,-0.45,-3.82,43,21,29
New Franklin,-1.16,-2.78,-3.94,24,34,30
Weaubleau,-4.3,0.33,-3.97,52,17,31
Halfway,-1.53,-2.63,-4.16,26,32,32
Clopton,-2.65,-1.69,-4.34,38,29,33
Worth County,-1.69,-2.73,-4.42,29,33,34
Brashear,-0.61,-4.52,-5.14,19,44,35
Green City,-2.36,-3.03,-5.39,35,35,36
Hardin-Central,-0.34,-5.69,-6.02,15,49,37
Van Buren,-4.57,-1.64,-6.21,53,28,38
Walnut Grove,-2.78,-3.62,-6.4,39,41,39
Polo,-2.91,-3.53,-6.44,41,37,40
Pattonsburg,-3.48,-3.54,-7.02,44,39,41
Marion C. Early,-4.07,-3.25,-7.32,49,36,42
Marion County,-3.61,-3.87,-7.48,45,42,43
Linn County,-1.57,-5.94,-7.51,27,50,44
North Andrew,-4.13,-3.54,-7.67,50,38,45
Jamestown,-2.19,-5.69,-7.87,34,48,46
Tuscumbia,-3.2,-5.33,-8.53,42,47,47
Gallatin,-3.86,-4.86,-8.72,48,45,48
Macks Creek,-5.47,-3.91,-9.39,57,43,49
Madison,-5.82,-4.99,-10.81,59,46,50
Bakersfield,-2.89,-8.57,-11.46,40,57,51
Glasgow,-3.77,-7.9,-11.67,47,56,52
Tri-County,-5.8,-6.32,-12.12,58,51,53
Mercer,-4.69,-7.54,-12.23,54,54,54
Laquey,-3.7,-8.99,-12.69,46,58,55
Meadville,-2.62,-10.1,-12.73,37,59,56
Higbee,-5.46,-7.73,-13.19,56,55,57
Northeast Nodaway,-7.76,-7.14,-14.9,62,52,58
Winston,-8.38,-7.22,-15.6,63,53,59
Bevier,-4.13,-12.03,-16.16,51,62,60
Wellsville-Middletown,-5.25,-11.28,-16.53,55,61,61
Wheatland,-6.77,-10.24,-17.01,60,60,62
Hermitage,-7.33,-12.21,-19.54,61,63,63
Novinger,-8.72,-12.4,-21.12,64,64,64
Newburg,-9.14,-14.24,-23.37,66,66,65
Climax Springs,-11.11,-13.97,-25.08,68,65,66
Couch,-10.88,-14.57,-25.45,67,67,67
Humansville,-9.14,-21.67,-30.8,65,68,68
