School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Marceline,6.29,3.91,10.2,1,11,1
Eugene,4.77,3.99,8.76,2,9,2
Father Tolton,1.05,7.26,8.31,18,1,3
Palmyra,3.34,4.9,8.24,6,6,4
Penney,2.42,5.63,8.05,10,4,5
Fatima,2.13,5.64,7.77,12,3,6
Warsaw,3.16,4.5,7.66,7,8,7
Sherwood,0.87,5.93,6.8,22,2,8
Bowling Green,4.04,2.7,6.73,3,18,9
Monroe City,2.82,3.67,6.5,9,13,10
Highland,0.99,5.14,6.13,20,5,11
Putnam County,1.3,4.82,6.12,16,7,12
Clark County,3.52,2.1,5.62,5,20,13
Centralia,3.67,1.59,5.26,4,27,14
Trenton,2.01,3.18,5.19,13,15,15
Macon,3.09,1.62,4.71,8,25,16
Knob Noster,0.69,3.93,4.62,24,10,17
Hallsville,1.64,2.98,4.62,14,17,18
New Bloomfield,0.6,3.1,3.7,26,16,19
California,0.02,3.67,3.68,30,14,20
East Carter,-0.36,3.83,3.48,35,12,21
Russellville,0.91,2.51,3.43,21,19,22
Kelly,0.61,2.0,2.61,25,21,23
Brookfield,0.84,1.62,2.46,23,26,24
Carrollton,1.03,0.93,1.96,19,33,25
East Buchanan,1.11,0.83,1.93,17,35,26
Linn,0.24,1.68,1.92,27,24,27
North Callaway,2.23,-0.36,1.87,11,45,28
Holden,1.33,0.47,1.8,15,37,29
Iberia,0.16,1.58,1.75,28,29,30
Richmond,-0.25,1.71,1.46,34,23,31
Van-Far,-0.02,1.36,1.34,31,31,32
East Newton,-0.4,1.48,1.08,36,30,33
Lamar,-1.56,1.86,0.3,41,22,34
Elsberry,0.02,0.04,0.06,29,40,35
Lafayette County,-0.93,0.9,-0.03,38,34,36
St. Pius X (Festus),-1.73,1.58,-0.15,46,28,37
Lawson,-0.42,0.11,-0.31,37,39,38
Lathrop,-0.23,-0.15,-0.37,33,43,39
Montgomery County,-1.08,0.39,-0.69,40,38,40
Summit Christian Academy,-2.08,1.18,-0.9,52,32,41
Jefferson (Festus),-0.11,-1.06,-1.17,32,48,42
Louisiana,-1.65,0.47,-1.18,44,36,43
Calvary Lutheran,-1.62,-0.06,-1.68,43,41,44
Versailles,-1.76,-0.42,-2.18,47,46,45
Neelyville,-2.49,-0.13,-2.62,57,42,46
Ava,-1.67,-1.18,-2.85,45,49,47
Doniphan,-1.01,-2.07,-3.08,39,53,48
Maryville,-3.38,-0.21,-3.59,66,44,49
South Shelby,-1.88,-2.07,-3.95,48,52,50
Mid-Buchanan,-2.74,-1.45,-4.19,58,50,51
Hartville,-4.08,-0.66,-4.74,70,47,52
Chaffee,-2.33,-2.65,-4.98,55,55,53
Mark Twain,-3.05,-2.06,-5.11,60,51,54
El Dorado Springs,-2.02,-3.18,-5.2,50,59,55
Bishop DuBourg,-2.06,-3.22,-5.28,51,60,56
Plattsburg,-3.06,-2.4,-5.46,61,54,57
Hancock,-1.62,-4.2,-5.82,42,64,58
New Haven,-3.09,-2.78,-5.87,62,56,59
Mansfield,-2.33,-3.83,-6.16,54,61,60
Valley Park,-2.11,-4.11,-6.22,53,63,61
West Platte,-3.58,-3.07,-6.66,68,57,62
Veritas Christian Academy,-3.44,-3.85,-7.29,67,62,63
Dixon,-1.91,-5.67,-7.58,49,68,64
Belle,-2.44,-5.14,-7.58,56,66,65
Milan,-4.56,-3.14,-7.7,72,58,66
St. Vincent,-3.22,-5.74,-8.96,64,69,67
Herculaneum,-5.06,-4.24,-9.3,74,65,68
Richland,-4.49,-5.62,-10.11,71,67,69
Cuba,-3.32,-7.3,-10.62,65,72,70
Alton,-3.17,-7.96,-11.13,63,74,71
Willow Springs,-2.96,-8.45,-11.41,59,76,72
Lexington,-3.87,-8.02,-11.89,69,75,73
Gainesville,-4.91,-7.64,-12.54,73,73,74
Brentwood,-7.38,-6.81,-14.19,78,71,75
Hermann,-5.19,-9.05,-14.24,75,77,76
Maplewood-Richmond Hts.,-9.56,-6.34,-15.9,79,70,77
St. Pius X (Kansas City),-6.13,-11.32,-17.45,76,78,78
Bishop LeBlond,-9.85,-12.53,-22.39,80,79,79
Metro,-7.34,-17.61,-24.95,77,80,80
Gateway Science Charter,-17.15,-19.14,-36.3,81,81,81
